"Database","Source","Site_name","Site","Plot","Habitat_type","Habitat","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,32.9295,1.3546,0.1908,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,34.7787,1.3165,0.1754,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,33.7855,1.3136,0.2031,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,34.47,1.2674,0.1887,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,35.2251,1.3137,0.1815,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,35.1748,1.2794,0.1847,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.64,0.69,34.4905,1.2892,0.1736,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.9,0.95,31.1898,1.1105,0.1952,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,1,1.05,1.164,0.126,0.7672,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,34.399,1.8373,0.1748,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,34.7635,1.6192,0.1815,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,35.1854,1.5729,0.1987,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,35.7145,1.4598,0.2174,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,32.4676,1.3066,0.2124,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,34.135,1.135,0.1808,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,33.218,1.002,0.1822,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,1.9104,0,0.2004,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,31.316,1.038,0.1951,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,31.544,1.11,0.1825,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.725,0.775,31.31,0.936,0.1845,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,36.878,1.417,0.2085,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,35.967,1.444,0.2019,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,36.818,1.273,0.2298,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,36.6548,1.6003,0.2138,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,34.7786,1.4981,0.2057,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,33.4627,1.402,0.2116,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,34.7912,1.2735,0.2386,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,36.203,1.117,0.2087,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,34.671,1.167,0.2018,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,34.4265,1.2879,0.2146,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.725,0.775,34.016,1.312,0.174,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,37.636,1.852,0.2065,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,36.683,1.671,0.2141,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,35.4675,1.5529,0.1994,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,36.0793,1.572,0.2193,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,35.3658,1.4273,0.218,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,32.7682,1.1968,0.1838,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,31.975,1.1736,0.1786,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,34.7424,1.2691,0.2052,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,31.318,1.1484,0.1863,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,32.8642,1.1982,0.1866,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.65,0.7,33.2489,1.1286,0.1975,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,38.2426,1.7261,0.1581,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,35.1924,1.4918,0.1917,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,30.1923,1.371,0.1802,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,34.2134,1.591,0.2164,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,35.8104,1.4732,0.2465,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,35.5877,1.3651,0.2256,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,34.5642,1.2707,0.2572,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,32.4644,1.2817,0.1911,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,35.6017,1.151,0.2356,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,32.7923,1.2462,0.1853,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.725,0.775,30.6381,1.1972,0.2267,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.83,0.88,30.7897,1.2615,0.3048,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,36.022,1.6748,0.1837,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,35.9061,1.649,0.2154,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,34.6378,1.3987,0.2044,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,32.1343,1.3165,0.2028,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,31.8889,1.3298,0.2081,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,34.6117,1.1697,0.218,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,34.2605,1.2034,0.2715,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,35.9394,1.0508,0.2335,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,33.7231,0.9505,0.2833,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,36.1103,1.2247,0.2369,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.725,0.775,28.9165,0.9398,0.1396,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.8,0.85,24.0842,0.8046,0.1012,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,26.7538,1.3647,0.1668,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,31.2032,1.1351,0.216,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,36.9507,1.8202,0.1823,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,36.5768,1.6892,0.2173,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,36.1714,1.7495,0.2112,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,35.1231,1.3764,0.2231,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,36.7085,1.3173,0.2295,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,36.8699,1.4605,0.2257,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,35.2859,1.427,0.2114,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,34.8633,1.36,0.2113,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.725,0.775,32.401,0.978,0.1837,NA
"CCN","Morrissette_et_al_2023","Channel Caye",NA,NA,NA,"mangrove",NA,NA,NA,0.95,1,24.146,0.829,0.1216,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,26.5009,1.0008,0.1459,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,25.1843,0.9826,0.1493,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,23.4968,0.8867,0.1579,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,22.889,0.785,0.1406,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,21.5905,0.7694,0.1433,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,20.0457,0.6764,0.1218,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,16.6773,0.5681,0.1526,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,14.2474,0.5013,0.1777,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,12.2051,0.4274,0.2112,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,7.4939,0.3739,0.2635,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.725,0.775,10.7771,0.4465,0.2745,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,29.7432,1.3764,0.1467,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,30.6141,1.2021,0.1645,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,25.8237,0.9128,0.127,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,27.73,1.0025,0.1431,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,21.5698,0.841,0.1327,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,23.8969,0.7022,0.1659,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,15.104,0.5467,0.1805,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,11.8825,0.4401,0.2173,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,8.1593,0.3704,0.2343,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,8.7219,0.3868,0.2451,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.65,0.7,5.3046,0.2448,0.375,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,15.238,0.5559,0.1241,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,11.6172,0.4648,0.2343,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,9.3251,0.3985,0.212,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,7.0412,0.326,0.3445,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,5.4139,0.2674,0.3892,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,5.1114,0.2667,0.3482,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,6.4837,0.2779,0.3825,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,10.3137,0.3685,0.2602,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.44,10.7379,0.3756,0.1904,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,15.4221,0.4827,0.1873,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.725,0.775,10.6536,0.361,0.3046,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.94,0.99,22.4317,0.5589,0.1598,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,1.225,1.275,12.2631,0.4056,0.2501,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,1.725,1.775,18.4822,0.5496,0.2104,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,2.225,2.275,33.7178,0.5948,0.1756,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,11.849,0.466,0.4479,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,12.492,0.469,0.3827,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,13.029,0.43,0.3437,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,12.385,0.379,0.4448,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,11.929,0.383,0.4026,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,11.312,0.359,0.4053,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,10.437,0.326,0.4651,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,10.215,0.306,0.4891,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,11.081,0.333,0.4477,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,8.893,0.28,0.5279,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.65,0.7,25.1018,0.8908,0.1415,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.725,0.775,17.8065,0.6294,0.1834,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,1.04,1.09,3.812,0.204,0.4908,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,29.833,0.935,0.2315,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,23.951,0.583,0.2825,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,20.674,0.493,0.2285,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,19.155,0.548,0.2133,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,17.304,0.628,0.2013,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,13.933,0.524,0.1742,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,14.336,0.543,0.1287,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,13.045,0.519,0.1242,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,10.474,0.469,0.1828,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,9.09,0.426,0.2529,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.725,0.775,10.507,0.374,0.3086,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,1.225,1.275,18.3109,0.4091,0.188,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,12.0937,0.435,0.2156,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,4.946,0.216,0.3576,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,4.917,0.231,0.4076,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,5.326,0.273,0.4098,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,6.036,0.282,0.4052,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,10.788,0.367,0.2038,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,11.496,0.384,0.1803,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,12.5,0.397,0.2023,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,12.007,0.375,0.1992,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,12.476,0.352,0.229,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.725,0.775,7.3842,0.3495,0.3629,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,1.225,1.275,13.9138,0.3788,0.2424,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,1.725,1.775,35.7593,0.572,0.1519,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,2.225,2.275,36.1709,0.5572,0.1585,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,2.725,2.775,29.3226,0.4432,0.1817,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,7.3016,0.5326,0.3559,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,8.965,0.5709,0.2491,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,10.1328,0.5358,0.2731,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,10.2782,0.4222,0.2484,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,6.1846,0.2374,0.3949,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,7.0256,0.1947,0.3861,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,20.0756,0.5586,0.1864,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,19.3694,0.5135,0.2338,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,18.5762,0.6189,0.2262,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,24.9696,0.6817,0.1782,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.67,0.72,12.6387,0.3442,0.3194,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,15.7737,0.757,0.1618,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,9.2099,0.6067,0.2725,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,7.7897,0.4044,0.298,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,15.2983,0.5336,0.1826,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,12.9404,0.4605,0.1857,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,11.0746,0.3867,0.2054,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,7.5828,0.3439,0.3987,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,11.9255,0.3303,0.3765,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,13.236,0.3929,0.2851,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,18.1634,0.5554,0.2464,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.71,0.76,16.2097,0.634,0.2364,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,1.04,1.09,15.4802,0.5018,0.2614,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0,0.05,11.507,0.7703,0.2914,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.05,0.1,11.18,0.6742,0.1555,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.1,0.15,10.0384,0.552,0.2079,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.15,0.2,8.6006,0.4382,0.2338,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.2,0.25,12.4835,0.4662,0.331,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.25,0.3,9.3724,0.3313,0.2691,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.3,0.35,12.5002,0.322,0.4716,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.35,0.4,13.0347,0.3659,0.4346,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.4,0.45,12.9401,0.3717,0.3623,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.45,0.5,14.9633,0.4089,0.3224,NA
"CCN","Morrissette_et_al_2023","Big Creek",NA,NA,NA,"mangrove",NA,NA,NA,0.61,0.66,12.5429,0.4043,0.3635,NA
