"Database","study_id","study_site_core","site_id","file_id","core_latitude","core_longitude","core_id","fraction_nitrogen","fraction_total_nitrogen","depth_min","depth_max","BD_reported_g_cm3","core_year","salinity_class","Habitat_type","fraction_carbon","fraction_carbon_measured","fraction_carbon_modeled","fraction_organic_carbon","OC_perc","N_perc","U_depth_m","L_depth_m","Latitude","Longitude"
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.00802",NA,24,26,0.1661,2006.75,"saline","saltmarsh",0.167912,NA,NA,NA,16.7912,0.802,0.24,0.26,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.009409",NA,26,28,0.1261,2006.75,"saline","saltmarsh",0.179631,NA,NA,NA,17.9631,0.9409,0.26,0.28,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.005743",NA,28,30,0.139,2006.75,"saline","saltmarsh",0.103227,NA,NA,NA,10.3227,0.5743,0.28,0.3,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.002736",NA,30,32,0.2156,2006.75,"saline","saltmarsh",0.054295,NA,NA,NA,5.4295,0.2736,0.3,0.32,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.00115",NA,32,34,0.3912,2006.75,"saline","saltmarsh",0.022624,NA,NA,NA,2.2624,0.115,0.32,0.34,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.003734",NA,34,36,0.6779,2006.75,"saline","saltmarsh",0.071246,NA,NA,NA,7.1246,0.3734,0.34,0.36,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.006283",NA,36,38,0.296,2006.75,"saline","saltmarsh",0.116698,NA,NA,NA,11.6698,0.6283,0.36,0.38,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.010337",NA,38,40,0.2023,2006.75,"saline","saltmarsh",0.19562,NA,NA,NA,19.562,1.0337,0.38,0.4,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0",NA,40,42,0.1257,2006.75,"saline","saltmarsh",0.012071,NA,NA,NA,1.2071,0,0.4,0.42,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.009643",NA,42,44,0.1369,2006.75,"saline","saltmarsh",0.18107,NA,NA,NA,18.107,0.9643,0.42,0.44,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.010258",NA,44,46,0.1562,2006.75,"saline","saltmarsh",0.194576,NA,NA,NA,19.4576,1.0258,0.44,0.46,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_0326_2","CRMS0326","8",29.273717,-91.07405,"0326_2","0.008005",NA,46,48,0.2091,2006.75,"saline","saltmarsh",0.147871,NA,NA,NA,14.7871,0.8005,0.46,0.48,29.273717,-91.07405
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.005442",NA,0,2,0.2838,2006.75,"saline","saltmarsh",0.107013,NA,NA,NA,10.7013,0.5442,0,0.02,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.004297",NA,2,4,0.38,2006.75,"saline","saltmarsh",0.102564,NA,NA,NA,10.2564,0.4297,0.02,0.04,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.001717",NA,4,6,0.39,2006.75,"saline","saltmarsh",0.042159,NA,NA,NA,4.2159,0.1717,0.04,0.06,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.00597",NA,6,8,0.25,2006.75,"saline","saltmarsh",0.138389,NA,NA,NA,13.8389,0.597,0.06,0.08,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.005685",NA,8,10,0.2542,2006.75,"saline","saltmarsh",0.119464,NA,NA,NA,11.9464,0.5685,0.08,0.1,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.005012",NA,10,12,0.2886,2006.75,"saline","saltmarsh",0.095953,NA,NA,NA,9.5953,0.5012,0.1,0.12,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.00586",NA,12,14,0.3847,2006.75,"saline","saltmarsh",0.138823,NA,NA,NA,13.8823,0.586,0.12,0.14,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.003986",NA,14,16,0.3483,2006.75,"saline","saltmarsh",0.065116,NA,NA,NA,6.5116,0.3986,0.14,0.16,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.003645",NA,16,18,0.3288,2006.75,"saline","saltmarsh",0.057303,NA,NA,NA,5.7303,0.3645,0.16,0.18,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.003784",NA,18,20,0.3849,2006.75,"saline","saltmarsh",0.07026,NA,NA,NA,7.026,0.3784,0.18,0.2,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.003721",NA,20,22,0.3384,2006.75,"saline","saltmarsh",0.065166,NA,NA,NA,6.5166,0.3721,0.2,0.22,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.005469",NA,22,24,0.2868,2006.75,"saline","saltmarsh",0.11255,NA,NA,NA,11.255,0.5469,0.22,0.24,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.005357",NA,24,26,0.2481,2006.75,"saline","saltmarsh",0.100004,NA,NA,NA,10.0004,0.5357,0.24,0.26,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.005014",NA,26,28,0.2765,2006.75,"saline","saltmarsh",0.096778,NA,NA,NA,9.6778,0.5014,0.26,0.28,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.004507",NA,28,30,0.3099,2006.75,"saline","saltmarsh",0.089255,NA,NA,NA,8.9255,0.4507,0.28,0.3,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.003022",NA,30,32,0.3571,2006.75,"saline","saltmarsh",0.053402,NA,NA,NA,5.3402,0.3022,0.3,0.32,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.00347",NA,32,34,0.3682,2006.75,"saline","saltmarsh",0.059482,NA,NA,NA,5.9482,0.347,0.32,0.34,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.004687",NA,34,36,0.2883,2006.75,"saline","saltmarsh",0.087197,NA,NA,NA,8.7197,0.4687,0.34,0.36,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.00408",NA,36,38,0.2817,2006.75,"saline","saltmarsh",0.068181,NA,NA,NA,6.8181,0.408,0.36,0.38,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.003319",NA,38,40,0.3482,2006.75,"saline","saltmarsh",0.058732,NA,NA,NA,5.8732,0.3319,0.38,0.4,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.004639",NA,40,42,0.2787,2006.75,"saline","saltmarsh",0.086246,NA,NA,NA,8.6246,0.4639,0.4,0.42,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.00521",NA,42,44,0.2529,2006.75,"saline","saltmarsh",0.104701,NA,NA,NA,10.4701,0.521,0.42,0.44,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.005579",NA,44,46,0.2623,2006.75,"saline","saltmarsh",0.108248,NA,NA,NA,10.8248,0.5579,0.44,0.46,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_1","CRMS0326_H","8",29.261217,-91.09475,"0326_H_1","0.005768",NA,46,48,0.2277,2006.75,"saline","saltmarsh",0.113815,NA,NA,NA,11.3815,0.5768,0.46,0.48,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.007147",NA,0,2,0.2526,2006.75,"saline","saltmarsh",0.163758,NA,NA,NA,16.3758,0.7147,0,0.02,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.007115",NA,2,4,0.2743,2006.75,"saline","saltmarsh",0.174473,NA,NA,NA,17.4473,0.7115,0.02,0.04,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.006673",NA,4,6,0.3459,2006.75,"saline","saltmarsh",0.139762,NA,NA,NA,13.9762,0.6673,0.04,0.06,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.039454",NA,6,8,0.2363,2006.75,"saline","saltmarsh",0.171493,NA,NA,NA,17.1493,3.9454,0.06,0.08,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.006344",NA,8,10,0.2425,2006.75,"saline","saltmarsh",0.139969,NA,NA,NA,13.9969,0.6344,0.08,0.1,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.005407",NA,10,12,0.2721,2006.75,"saline","saltmarsh",0.113009,NA,NA,NA,11.3009,0.5407,0.1,0.12,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.004604",NA,12,14,0.3074,2006.75,"saline","saltmarsh",0.095725,NA,NA,NA,9.5725,0.4604,0.12,0.14,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.004605",NA,14,16,0.2644,2006.75,"saline","saltmarsh",0.091517,NA,NA,NA,9.1517,0.4605,0.14,0.16,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.004486",NA,16,18,0.2876,2006.75,"saline","saltmarsh",0.098655,NA,NA,NA,9.8655,0.4486,0.16,0.18,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.004103",NA,18,20,0.2992,2006.75,"saline","saltmarsh",0.088429,NA,NA,NA,8.8429,0.4103,0.18,0.2,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.004483",NA,20,22,0.3286,2006.75,"saline","saltmarsh",0.093048,NA,NA,NA,9.3048,0.4483,0.2,0.22,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.005154",NA,22,24,0.2878,2006.75,"saline","saltmarsh",0.105371,NA,NA,NA,10.5371,0.5154,0.22,0.24,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.004632",NA,24,26,0.2854,2006.75,"saline","saltmarsh",0.090237,NA,NA,NA,9.0237,0.4632,0.24,0.26,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.00445",NA,26,28,0.2955,2006.75,"saline","saltmarsh",0.086341,NA,NA,NA,8.6341,0.445,0.26,0.28,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.002917",NA,28,30,0.3487,2006.75,"saline","saltmarsh",0.053431,NA,NA,NA,5.3431,0.2917,0.28,0.3,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.003937",NA,30,32,0.3048,2006.75,"saline","saltmarsh",0.077132,NA,NA,NA,7.7132,0.3937,0.3,0.32,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.00409",NA,32,34,0.3088,2006.75,"saline","saltmarsh",0.078255,NA,NA,NA,7.8255,0.409,0.32,0.34,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.004219",NA,34,36,0.3067,2006.75,"saline","saltmarsh",0.079805,NA,NA,NA,7.9805,0.4219,0.34,0.36,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.006442",NA,36,38,0.2655,2006.75,"saline","saltmarsh",0.14594,NA,NA,NA,14.594,0.6442,0.36,0.38,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.005477",NA,38,40,0.2635,2006.75,"saline","saltmarsh",0.122281,NA,NA,NA,12.2281,0.5477,0.38,0.4,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_2","CRMS0326_H","8",29.261217,-91.09475,"0326_H_2","0.005424",NA,40,42,0.2397,2006.75,"saline","saltmarsh",0.116401,NA,NA,NA,11.6401,0.5424,0.4,0.42,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,0,2,0.2347,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0,0.02,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,2,4,0.2423,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.02,0.04,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,4,6,0.3769,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.04,0.06,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,6,8,0.2948,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.06,0.08,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,8,10,0.2431,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.08,0.1,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,10,12,0.2799,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.1,0.12,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,12,14,0.3489,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.12,0.14,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,14,16,0.3473,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.14,0.16,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,16,18,0.3543,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.16,0.18,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,18,20,0.3183,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.18,0.2,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,20,22,0.3933,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.2,0.22,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,22,24,0.3355,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.22,0.24,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,24,26,0.3002,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.24,0.26,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,26,28,0.3198,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.26,0.28,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,28,30,0.341,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.28,0.3,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,30,32,0.3793,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.3,0.32,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,32,34,0.3153,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.32,0.34,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,34,36,0.3198,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.34,0.36,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,36,38,0.3306,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.36,0.38,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,38,40,0.3034,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.38,0.4,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,40,42,0.2661,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.4,0.42,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,42,44,0.2689,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.42,0.44,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0326_H_0326_H_3","CRMS0326_H","8",29.261217,-91.09475,"0326_H_3",NA,NA,44,46,0.2817,2006.75,"saline","saltmarsh",NA,NA,NA,NA,NA,NA,0.44,0.46,29.261217,-91.09475
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.002616",NA,0,2,0.3775,2006.75,"brackish","saltmarsh",0.026672,NA,NA,NA,2.6672,0.2616,0,0.02,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.002087",NA,2,4,0.4948,2006.75,"brackish","saltmarsh",0.021328,NA,NA,NA,2.1328,0.2087,0.02,0.04,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.002146",NA,4,6,0.5746,2006.75,"brackish","saltmarsh",0.024503,NA,NA,NA,2.4503,0.2146,0.04,0.06,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.00334",NA,6,8,0.4047,2006.75,"brackish","saltmarsh",0.041468,NA,NA,NA,4.1468,0.334,0.06,0.08,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.004479",NA,8,10,0.2686,2006.75,"brackish","saltmarsh",0.054804,NA,NA,NA,5.4804,0.4479,0.08,0.1,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.004878",NA,10,12,0.2972,2006.75,"brackish","saltmarsh",0.060743,NA,NA,NA,6.0743,0.4878,0.1,0.12,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.004465",NA,12,14,0.4132,2006.75,"brackish","saltmarsh",0.060612,NA,NA,NA,6.0612,0.4465,0.12,0.14,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.003608",NA,14,16,0.4007,2006.75,"brackish","saltmarsh",0.049757,NA,NA,NA,4.9757,0.3608,0.14,0.16,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.003498",NA,16,18,0.398,2006.75,"brackish","saltmarsh",0.047093,NA,NA,NA,4.7093,0.3498,0.16,0.18,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.003374",NA,18,20,0.3886,2006.75,"brackish","saltmarsh",0.044314,NA,NA,NA,4.4314,0.3374,0.18,0.2,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.003284",NA,20,22,0.3866,2006.75,"brackish","saltmarsh",0.041628,NA,NA,NA,4.1628,0.3284,0.2,0.22,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.002889",NA,22,24,0.4416,2006.75,"brackish","saltmarsh",0.033028,NA,NA,NA,3.3028,0.2889,0.22,0.24,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.002514",NA,24,26,0.4669,2006.75,"brackish","saltmarsh",0.02909,NA,NA,NA,2.909,0.2514,0.24,0.26,29.606707,-92.635553
"CCN","Piazza_et_al_2020","Piazza_et_al_2020_CRMS0610_0610_1","CRMS0610","8",29.606707,-92.635553,"0610_1","0.002566",NA,26,28,0.4667,2006.75,"brackish","saltmarsh",0.03088,NA,NA,NA,3.088,0.2566,0.26,0.28,29.606707,-92.635553
